Date,Price,Open,High,Low,Vol,ChangePct
13-Feb-20,"10,235.10","10,321.90","10,482.60","10,116.90",940.30K,-0.80%
12-Feb-20,"10,317.70","10,229.30","10,435.60","10,229.30",803.25K,0.86%
11-Feb-20,"10,229.50","9,854.00","10,314.10","9,725.10",791.28K,3.81%
10-Feb-20,"9,854.10","10,151.50","10,181.70","9,774.80",781.22K,-2.93%
9-Feb-20,"10,151.50","9,895.40","10,157.10","9,882.70",617.35K,2.59%
8-Feb-20,"9,895.50","9,817.30","9,931.20","9,673.20",551.31K,0.78%
7-Feb-20,"9,818.60","9,771.90","9,872.50","9,738.70",608.96K,0.48%
6-Feb-20,"9,772.00","9,611.80","9,854.90","9,536.10",778.67K,1.67%
5-Feb-20,"9,611.80","9,194.10","9,726.80","9,179.90",771.46K,4.54%
4-Feb-20,"9,193.90","9,296.50","9,347.50","9,193.90",651.68K,-1.10%
3-Feb-20,"9,296.60","9,334.60","9,582.80","9,243.10",701.39K,-0.41%
2-Feb-20,"9,334.90","9,381.50","9,465.40","9,183.10",683.37K,-0.50%
1-Feb-20,"9,381.60","9,349.30","9,458.80","9,301.50",458.42K,0.35%
31-Jan-20,"9,349.10","9,508.30","9,525.00","9,222.30",633.37K,-1.66%
30-Jan-20,"9,507.30","9,299.10","9,569.00","9,209.20",765.21K,2.24%
29-Jan-20,"9,298.90","9,377.30","9,428.70","9,250.90",749.88K,-0.84%
28-Jan-20,"9,377.30","8,866.60","9,389.50","8,866.60",954.20K,5.76%
27-Jan-20,"8,866.60","8,608.10","8,983.10","8,585.60",706.45K,3.01%
26-Jan-20,"8,607.80","8,341.60","8,607.80","8,304.90",468.34K,3.19%
25-Jan-20,"8,341.60","8,439.90","8,447.60","8,277.20",444.00K,-1.17%
24-Jan-20,"8,439.90","8,404.90","8,522.00","8,242.60",617.02K,0.41%
23-Jan-20,"8,405.10","8,678.50","8,687.30","8,309.60",722.67K,-3.15%
22-Jan-20,"8,678.50","8,733.00","8,805.40","8,610.80",509.06K,-0.62%
21-Jan-20,"8,732.60","8,642.00","8,770.30","8,524.00",540.20K,1.05%
20-Jan-20,"8,641.90","8,705.70","8,740.10","8,539.20",599.06K,-0.74%
19-Jan-20,"8,706.20","8,916.30","9,183.70","8,552.80",975.01K,-2.36%
18-Jan-20,"8,916.30","8,913.00","8,982.30","8,814.60",627.74K,0.04%
17-Jan-20,"8,913.10","8,726.70","9,005.10","8,675.90",794.11K,2.13%
16-Jan-20,"8,726.90","8,818.10","8,850.00","8,605.80",748.32K,-1.04%
15-Jan-20,"8,818.30","8,827.90","8,904.00","8,615.50",1.17M,-0.12%
14-Jan-20,"8,829.20","8,111.20","8,898.70","8,111.20",1.48M,8.85%
13-Jan-20,"8,111.40","8,188.30","8,196.70","8,068.40",610.66K,-0.93%
12-Jan-20,"8,187.60","8,023.30","8,189.90","7,973.10",595.22K,2.04%
11-Jan-20,"8,024.10","8,187.80","8,262.90","8,008.40",776.75K,-1.99%
10-Jan-20,"8,187.10","7,842.50","8,187.40","7,697.70",1.05M,4.40%
9-Jan-20,"7,842.40","8,060.00","8,065.90","7,779.20",786.50K,-2.70%
8-Jan-20,"8,059.60","8,154.20","8,436.40","7,900.80",1.19M,-1.18%
7-Jan-20,"8,155.70","7,759.10","8,182.00","7,754.10",1.01M,5.11%
6-Jan-20,"7,759.10","7,372.60","7,783.10","7,366.70",786.75K,5.24%
5-Jan-20,"7,372.50","7,376.80","7,501.00","7,345.60",628.14K,-0.06%
4-Jan-20,"7,376.80","7,345.10","7,433.10","7,291.40",523.91K,0.46%
3-Jan-20,"7,343.10","6,967.10","7,402.90","6,884.10",936.29K,5.40%
2-Jan-20,"6,967.00","7,199.70","7,209.60","6,901.40",632.78K,-3.23%
1-Jan-20,"7,199.80","7,196.40","7,259.40","7,180.00",420.28K,0.05%
