Date,Price,Open,High,Low,Vol,ChangePct
20-Oct-16,628.3,629.1,630.8,625.5,20.94K,-0.11%
19-Oct-16,629.1,635.3,637.3,624.1,35.29K,-0.99%
18-Oct-16,635.3,637.4,639.3,632.2,24.60K,-0.32%
17-Oct-16,637.4,640.1,641.3,634.9,27.69K,-0.43%
16-Oct-16,640.1,637,642.2,636.4,12.89K,0.49%
15-Oct-16,637,637.9,641.4,635.1,12.38K,-0.14%
14-Oct-16,637.9,635.6,640.5,630.7,31.42K,0.37%
13-Oct-16,635.6,636,639.5,632.3,25.62K,-0.06%
12-Oct-16,636,640.5,642.5,632.2,26.95K,-0.70%
11-Oct-16,640.5,617.3,642.3,615.6,55.77K,3.75%
10-Oct-16,617.3,615.8,618.8,612.8,25.23K,0.25%
9-Oct-16,615.8,617.7,618.3,613,13.43K,-0.30%
8-Oct-16,617.7,616,619.6,614.9,13.62K,0.26%
7-Oct-16,616,611,619.4,609.1,32.73K,0.83%
6-Oct-16,611,611.8,612.7,608.5,21.63K,-0.14%
5-Oct-16,611.8,609,613.7,608,23.40K,0.47%
4-Oct-16,609,611.6,612.7,606.5,24.99K,-0.43%
3-Oct-16,611.6,610.7,613.2,608.5,21.95K,0.15%
2-Oct-16,610.7,613.4,614.2,607.7,16.54K,-0.44%
1-Oct-16,613.4,608.1,615,607.1,16.93K,0.87%
30-Sep-16,608.1,604.7,608.8,602.3,23.95K,0.57%
29-Sep-16,604.7,604.7,607.2,602,25.32K,0.00%
28-Sep-16,604.7,605.5,606.9,602.6,18.94K,-0.13%
27-Sep-16,605.5,606.5,609,601.7,25.55K,-0.18%
26-Sep-16,606.5,601.5,608.5,598.2,27.51K,0.84%
25-Sep-16,601.5,602.6,604.9,598.3,13.28K,-0.18%
24-Sep-16,602.6,602.9,605.9,600.5,13.47K,-0.05%
23-Sep-16,602.9,595.6,603.7,594.1,25.92K,1.22%
22-Sep-16,595.6,597.2,599.8,592.8,22.44K,-0.26%
21-Sep-16,597.2,609.2,608.8,591.7,36.86K,-1.98%
20-Sep-16,609.2,609.8,611.3,605.9,22.61K,-0.10%
19-Sep-16,609.8,610.7,612.4,607,21.24K,-0.14%
18-Sep-16,610.7,607.1,612.4,605.2,16.33K,0.60%
17-Sep-16,607.1,607.8,609.6,604.5,15.89K,-0.12%
16-Sep-16,607.8,608.1,610.4,605.2,21.85K,-0.05%
15-Sep-16,608.1,609.5,610.7,605.1,22.69K,-0.23%
14-Sep-16,609.5,608.6,612.2,606.4,24.24K,0.15%
13-Sep-16,608.6,608,612,604.9,27.52K,0.10%
12-Sep-16,608,605.6,610.6,603,27.95K,0.39%
11-Sep-16,605.6,624.5,630.8,592.8,36.54K,-3.03%
10-Sep-16,624.5,623.2,627.5,621.1,15.28K,0.22%
9-Sep-16,623.2,625.6,627.6,617.3,28.33K,-0.39%
8-Sep-16,625.6,613.2,629.3,611.3,36.33K,2.02%
7-Sep-16,613.2,610.4,616.5,606.2,30.03K,0.45%
6-Sep-16,610.4,605.8,612,603.5,24.33K,0.77%
5-Sep-16,605.8,609.5,610.6,598.8,25.29K,-0.62%
4-Sep-16,609.5,598.8,615.2,590.8,30.69K,1.79%
3-Sep-16,598.8,575.3,605,572.6,35.70K,4.09%
2-Sep-16,575.3,572,577.6,569.3,26.61K,0.58%
1-Sep-16,572,573.9,705,569.4,25.87K,-0.33%
31-Aug-16,573.9,577.3,578.3,571.7,24.93K,-0.60%
30-Aug-16,577.3,574.2,579.9,572.5,27.48K,0.54%
29-Aug-16,574.2,575,578.6,571.4,23.86K,-0.13%
28-Aug-16,575,570.3,576.3,569.2,12.83K,0.81%
27-Aug-16,570.3,579.4,580.4,567.3,18.69K,-1.56%
26-Aug-16,579.4,578,582.7,575.8,21.17K,0.24%
25-Aug-16,578,579.7,580.7,570.8,32.73K,-0.29%
24-Aug-16,579.7,583.6,584.5,576.8,28.06K,-0.67%
23-Aug-16,583.6,587.5,589.9,578.6,32.08K,-0.67%
22-Aug-16,587.5,580.7,591.9,577.1,33.56K,1.17%
21-Aug-16,580.7,582.6,585.3,577.8,14.16K,-0.33%
20-Aug-16,582.6,574.6,583.5,572.3,23.12K,1.40%
19-Aug-16,574.6,573.4,577.9,566.3,25.53K,0.20%
18-Aug-16,573.4,572.3,579.5,570.8,30.39K,0.18%
17-Aug-16,572.3,580.2,581.1,568.7,32.76K,-1.35%
16-Aug-16,580.2,567,583.4,563.4,37.69K,2.34%
15-Aug-16,567,569.1,575,559.3,33.77K,-0.37%
14-Aug-16,569.1,584.6,585.8,559.9,33.07K,-2.66%
13-Aug-16,584.6,587.1,590.1,582.8,19.30K,-0.43%
12-Aug-16,587.1,587.8,591.1,582.2,25.50K,-0.12%
11-Aug-16,587.8,590.9,599.2,585.4,39.83K,-0.52%
10-Aug-16,590.9,585.3,600.5,580.9,49.57K,0.97%
9-Aug-16,585.3,589.2,591.2,581.1,25.97K,-0.68%
8-Aug-16,589.2,590.8,594.2,585.4,24.88K,-0.27%
7-Aug-16,590.8,586.5,596,580.9,26.20K,0.75%
6-Aug-16,586.5,574.7,596.7,565.3,25.38K,2.05%
5-Aug-16,574.7,576.2,580,565.8,27.89K,-0.27%
4-Aug-16,576.2,566.4,584.9,559.5,44.82K,1.73%
3-Aug-16,566.4,513.4,573.1,514.1,85.93K,10.32%
2-Aug-16,513.4,607,613.8,471.4,130.91K,-15.42%
1-Aug-16,607,621.9,627.9,603.5,66.66K,-2.39%
31-Jul-16,621.9,654.7,654.9,621.4,62.89K,-5.02%
30-Jul-16,654.7,655.4,657.5,652.1,19.35K,-0.11%
29-Jul-16,655.4,654.1,657.4,651,27.04K,0.20%
28-Jul-16,654.1,654.5,658,650.8,28.11K,-0.06%
27-Jul-16,654.5,654.4,659.1,646,29.89K,0.02%
26-Jul-16,654.4,654,657.8,643.5,49.39K,0.06%
25-Jul-16,654,659.3,662.5,651.1,34.38K,-0.80%
24-Jul-16,659.3,655.2,664.2,651,29.82K,0.63%
23-Jul-16,655.2,651.1,658.2,648,29.89K,0.62%
22-Jul-16,651.1,664.6,669.4,645.7,65.90K,-2.03%
21-Jul-16,664.6,664.4,666.5,657.8,32.17K,0.03%
20-Jul-16,664.4,671.1,672.3,659.5,37.56K,-1.00%
19-Jul-16,671.1,670.4,673.2,663.6,30.40K,0.11%
18-Jul-16,670.4,676.3,680.4,664.6,42.58K,-0.88%
17-Jul-16,676.3,660.7,680.9,660.1,46.84K,2.37%
16-Jul-16,660.7,664.2,665.4,655.7,20.39K,-0.53%
15-Jul-16,664.2,657.3,667.5,656.5,35.83K,1.06%
14-Jul-16,657.3,661.2,661.9,646.3,48.20K,-0.59%
13-Jul-16,661.2,670.6,672,656,62.96K,-1.40%
12-Jul-16,670.6,646.7,673.2,644.6,66.59K,3.69%
11-Jul-16,646.7,647.1,657.5,640,45.94K,-0.06%
10-Jul-16,647.1,651.8,652,636.8,29.26K,-0.72%
9-Jul-16,651.8,662.8,663.5,620.7,96.01K,-1.65%
8-Jul-16,662.8,635.3,663.4,630.2,75.89K,4.33%
7-Jul-16,635.3,672.7,676.2,605,153.61K,-5.57%
6-Jul-16,672.7,663.7,678.4,662.2,47.05K,1.36%
5-Jul-16,663.7,675.2,679.2,657.3,54.64K,-1.70%
4-Jul-16,675.2,661.6,679,644,63.91K,2.04%
3-Jul-16,661.6,698.1,701.5,644.6,99.27K,-5.22%
2-Jul-16,698.1,674.6,700.5,671.5,67.38K,3.48%
1-Jul-16,674.6,670,685.1,661.1,92.23K,0.68%
30-Jun-16,670,636.5,673,631.2,88.20K,5.26%
29-Jun-16,636.5,644.9,645.9,621.8,80.22K,-1.29%
28-Jun-16,644.9,644.7,659.3,634.3,76.66K,0.04%
27-Jun-16,644.7,625.4,650.3,615.2,99.81K,3.08%
26-Jun-16,625.4,663.5,665.2,609.9,88.93K,-5.74%
25-Jun-16,663.5,656.9,688.1,640.8,100.46K,1.01%
24-Jun-16,656.9,620.8,687.4,616.4,196.69K,5.81%
23-Jun-16,620.8,590.6,629.5,539.3,261.74K,5.13%
22-Jun-16,590.6,667.4,677.8,586.6,202.32K,-11.51%
21-Jun-16,667.4,734,732.2,626,248.08K,-9.07%
20-Jun-16,734,761,764.6,717.4,112.29K,-3.56%
19-Jun-16,761,753.8,765.1,740.4,60.45K,0.96%
18-Jun-16,753.8,743.9,776,727.1,120.53K,1.33%
17-Jun-16,743.9,761.2,771.9,704.2,215.87K,-2.27%
16-Jun-16,761.2,690.8,769.7,687.4,229.57K,10.20%
15-Jun-16,690.8,685.1,695.1,670.5,78.62K,0.82%
14-Jun-16,685.1,700.1,702.5,654.7,135.65K,-2.13%
13-Jun-16,700.1,666.5,718.2,652.8,216.73K,5.03%
12-Jun-16,666.5,591.6,683.8,592.8,217.38K,12.67%
11-Jun-16,591.6,577.9,592.6,576.3,42.22K,2.37%
10-Jun-16,577.9,574.7,579.3,571.1,45.50K,0.56%
9-Jun-16,574.7,580.5,580.7,569.3,48.61K,-1.00%
8-Jun-16,580.5,575.6,582.4,567.8,49.60K,0.86%
7-Jun-16,575.6,583.6,591.3,543.6,84.69K,-1.37%
6-Jun-16,583.6,574.9,586.7,571.7,63.68K,1.51%
5-Jun-16,574.9,572,583.6,567.8,64.52K,0.52%
4-Jun-16,572,567,592.7,560.9,87.41K,0.87%
3-Jun-16,567,537.1,573.7,534.3,106.25K,5.57%
2-Jun-16,537.1,537.4,541.5,530.5,52.88K,-0.06%
1-Jun-16,537.4,528.9,542.3,521.3,72.41K,1.60%
31-May-16,528.9,532.3,546.9,513.2,114.08K,-0.63%
30-May-16,532.3,516,544.2,512.8,77.53K,3.14%
29-May-16,516,524.2,548,493.2,152.57K,-1.56%
28-May-16,524.2,474,531.8,467,150.17K,10.58%
27-May-16,474,453.3,479.2,452.7,135.68K,4.58%
26-May-16,453.3,449.8,454.3,447.7,37.72K,0.78%
25-May-16,449.8,446.1,451.2,445.4,37.72K,0.82%
24-May-16,446.1,443.7,447.9,442,33.22K,0.55%
23-May-16,443.7,439.6,445,438.2,35.90K,0.93%
22-May-16,439.6,443.6,444.2,436.9,28.74K,-0.91%
21-May-16,443.6,442.1,445.2,439.7,23.00K,0.35%
20-May-16,442.1,442.7,447.8,435.4,48.43K,-0.12%
19-May-16,442.7,454.2,455.2,441.1,59.39K,-2.55%
18-May-16,454.2,453.3,456.6,452.4,32.61K,0.21%
17-May-16,453.3,454.9,456.3,451.7,34.63K,-0.36%
16-May-16,454.9,458.1,459.6,450.7,36.60K,-0.71%
15-May-16,458.1,456.4,460.3,455,21.20K,0.37%
14-May-16,456.4,455.4,457.7,453.6,20.36K,0.23%
13-May-16,455.4,454.4,457.2,451.5,32.39K,0.22%
12-May-16,454.4,452.5,455.3,448.4,49.19K,0.43%
11-May-16,452.5,449.4,456.1,449.6,39.97K,0.70%
10-May-16,449.4,460.4,462.1,446.8,59.99K,-2.41%
9-May-16,460.4,457.9,464.2,455.4,48.42K,0.56%
8-May-16,457.9,458.5,460.2,454.9,27.60K,-0.13%
7-May-16,458.5,459.6,460.6,454.6,30.97K,-0.24%
6-May-16,459.6,448.1,461.5,445.7,68.43K,2.56%
5-May-16,448.1,445.8,449.2,444.4,41.89K,0.51%
4-May-16,445.8,450.3,450.9,444.2,39.44K,-0.99%
3-May-16,450.3,444.2,451.5,441.5,49.75K,1.37%
2-May-16,444.2,452.2,453.9,440.2,73.85K,-1.78%
1-May-16,452.2,448.5,454.2,447.5,21.75K,0.83%
30-Apr-16,448.5,455,456.9,446.6,35.31K,-1.42%
29-Apr-16,455,448.5,456.3,445.2,44.85K,1.45%
28-Apr-16,448.5,447,450.1,433.9,81.94K,0.33%
27-Apr-16,447,466,467.9,444.6,90.81K,-4.08%
26-Apr-16,466,461.7,468.9,459.2,67.56K,0.92%
25-Apr-16,461.7,457.6,466.2,451.8,81.66K,0.91%
24-Apr-16,457.6,450.1,461.8,447.9,74.43K,1.66%
23-Apr-16,450.1,445.3,451.5,443.1,42.36K,1.08%
22-Apr-16,445.3,449.3,450.2,441.9,49.71K,-0.90%
21-Apr-16,449.3,441.2,450.8,439.5,63.13K,1.85%
20-Apr-16,441.2,434.9,442.9,432.5,74.36K,1.43%
19-Apr-16,434.9,427.7,436.1,426.8,45.68K,1.69%
18-Apr-16,427.7,426.3,429.1,424.4,32.58K,0.34%
17-Apr-16,426.3,430,430.6,423.8,25.59K,-0.88%
16-Apr-16,430,428.7,432,426.8,29.02K,0.32%
15-Apr-16,428.7,424,429.5,423.3,54.12K,1.10%
14-Apr-16,424,423.5,425.4,421.8,30.66K,0.13%
13-Apr-16,423.5,424.7,426.6,421.4,38.09K,-0.30%
12-Apr-16,424.7,421.4,426.7,420.7,57.71K,0.79%
11-Apr-16,421.4,420.3,422.4,418.1,36.39K,0.28%
10-Apr-16,420.3,418,421.6,416.7,23.30K,0.53%
9-Apr-16,418,417.7,418.9,412.4,29.43K,0.09%
8-Apr-16,417.7,420.1,423.5,415.5,46.95K,-0.58%
7-Apr-16,420.1,421.3,422,417.9,36.06K,-0.27%
6-Apr-16,421.3,422.1,422.8,419.5,32.67K,-0.19%
5-Apr-16,422.1,419.3,423.7,418,40.89K,0.65%
4-Apr-16,419.3,419.1,420.4,416.2,33.44K,0.06%
3-Apr-16,419.1,418.5,420.2,417,22.80K,0.13%
2-Apr-16,418.5,415.6,420.1,415.1,31.31K,0.69%
1-Apr-16,415.6,415.7,416.9,412.8,38.22K,0.00%
31-Mar-16,415.7,412.4,417.2,411.5,41.84K,0.78%
30-Mar-16,412.4,415,416.2,408.4,43.28K,-0.62%
29-Mar-16,415,422.2,424.5,406.4,69.11K,-1.71%
28-Mar-16,422.2,424.6,425.4,419.7,43.45K,-0.56%
27-Mar-16,424.6,416.5,427.4,415.5,61.72K,1.94%
26-Mar-16,416.5,415.7,417.7,413.9,28.06K,0.19%
25-Mar-16,415.7,414.7,417.3,412.4,34.59K,0.23%
24-Mar-16,414.7,417,417.7,412.9,38.83K,-0.54%
23-Mar-16,417,416.2,419.6,414.2,40.61K,0.19%
22-Mar-16,416.2,411.1,417.9,410.8,49.08K,1.24%
21-Mar-16,411.1,411.5,413.1,407.3,43.16K,-0.10%
20-Mar-16,411.5,408.7,413.5,407.2,30.54K,0.69%
19-Mar-16,408.7,408.2,410.5,402.1,37.00K,0.13%
18-Mar-16,408.2,418.2,418.6,402.5,66.07K,-2.39%
17-Mar-16,418.2,415.9,419.6,415.3,43.82K,0.54%
16-Mar-16,415.9,415.1,417,413.3,44.54K,0.19%
15-Mar-16,415.1,414.3,417.4,412.3,48.60K,0.20%
14-Mar-16,414.3,412.4,416.1,411.2,49.33K,0.46%
13-Mar-16,412.4,410.4,415.9,409.6,34.98K,0.50%
12-Mar-16,410.4,419.1,420.7,407,59.64K,-2.09%
11-Mar-16,419.1,415.8,422.4,415.1,60.63K,0.79%
10-Mar-16,415.8,412.8,417.5,410.3,55.74K,0.74%
9-Mar-16,412.8,411.9,414.9,408.9,50.92K,0.21%
8-Mar-16,411.9,414.9,416.7,408.4,53.77K,-0.72%
7-Mar-16,414.9,406,416.6,402,61.77K,2.19%
6-Mar-16,406,399,412,393.1,62.59K,1.74%
5-Mar-16,399,409.5,410.1,386.9,129.15K,-2.56%
4-Mar-16,409.5,419.6,423.4,407.2,75.27K,-2.40%
3-Mar-16,419.6,425.4,425.8,414.9,78.90K,-1.36%
2-Mar-16,425.4,434,435.9,423.9,57.75K,-2.00%
1-Mar-16,434,436.2,439,428.5,67.46K,-0.50%
29-Feb-16,436.2,432.5,441.3,429.8,68.77K,0.86%
28-Feb-16,432.5,431.3,435.6,421.2,50.85K,0.27%
27-Feb-16,431.3,427.3,434.1,427.3,42.79K,0.93%
26-Feb-16,427.3,423.5,427.6,419.1,53.21K,0.91%
25-Feb-16,423.5,422.7,427.2,417.5,53.54K,0.18%
24-Feb-16,422.7,419.9,425.2,410.4,66.51K,0.67%
23-Feb-16,419.9,437.8,440.8,414.4,93.72K,-4.09%
22-Feb-16,437.8,437.9,440.2,431.3,56.01K,-0.02%
21-Feb-16,437.9,440.1,447.6,425.5,100.50K,-0.50%
20-Feb-16,440.1,420,442.7,419.5,111.63K,4.78%
19-Feb-16,420,421.4,424.3,416.4,52.24K,-0.34%
18-Feb-16,421.4,417.1,425.5,414.8,77.35K,1.02%
17-Feb-16,417.1,406.4,421.5,405,90.32K,2.64%
16-Feb-16,406.4,401.1,409.8,398,68.33K,1.33%
15-Feb-16,401.1,405.5,410.9,396.6,86.13K,-1.09%
14-Feb-16,405.5,390.1,405.9,390.1,73.59K,3.95%
13-Feb-16,390.1,384,392.6,383.3,48.16K,1.58%
12-Feb-16,384,379.5,386.4,379.3,53.76K,1.21%
11-Feb-16,379.5,381.9,383.2,372.8,62.65K,-0.64%
10-Feb-16,381.9,375.3,385.4,374.1,97.49K,1.75%
9-Feb-16,375.3,372.6,377.6,371.4,55.36K,0.72%
8-Feb-16,372.6,377.9,380.9,372.1,62.24K,-1.40%
7-Feb-16,377.9,376.7,382.6,375.3,40.74K,0.33%
6-Feb-16,376.7,386.5,386.4,372.9,78.85K,-2.53%
5-Feb-16,386.5,390.6,391.1,384.5,60.92K,-1.07%
4-Feb-16,390.6,368,391.8,368,101.87K,6.15%
3-Feb-16,368,373.9,375.9,366.2,59.81K,-1.58%
2-Feb-16,373.9,372.2,376.6,371.4,50.98K,0.47%
1-Feb-16,372.2,369.8,379.8,365.3,74.35K,0.63%
31-Jan-16,369.8,377.8,380.5,366.9,39.02K,-2.10%
30-Jan-16,377.8,380.3,381.8,375,36.18K,-0.67%
29-Jan-16,380.3,379.7,385.8,363.5,138.46K,0.16%
28-Jan-16,379.7,395,395.4,376.7,77.32K,-3.88%
27-Jan-16,395,389.8,397.4,389.4,43.68K,1.34%
26-Jan-16,389.8,392.8,397.7,387.9,56.81K,-0.76%
25-Jan-16,392.8,402.1,403.8,386.9,67.66K,-2.33%
24-Jan-16,402.1,388.6,405.4,385.5,64.54K,3.48%
23-Jan-16,388.6,382.6,395.4,380.3,61.38K,1.56%
22-Jan-16,382.6,410.2,411.5,374.9,144.86K,-6.73%
21-Jan-16,410.2,414.6,423.4,403.9,89.94K,-1.05%
20-Jan-16,414.6,379.5,425.7,374,190.32K,9.26%
19-Jan-16,379.5,384.4,386.7,375.9,66.35K,-1.29%
18-Jan-16,384.4,382.5,387.3,373.2,69.30K,0.50%
17-Jan-16,382.5,385,390.7,377.7,66.09K,-0.67%
16-Jan-16,385,372.3,386.7,350.4,183.96K,3.43%
15-Jan-16,372.3,429.1,430.1,364.7,268.14K,-13.25%
14-Jan-16,429.1,432.2,433.7,427,46.17K,-0.71%
13-Jan-16,432.2,445,443.7,420.4,92.04K,-2.89%
12-Jan-16,445,447.7,448.4,443.1,44.59K,-0.60%
11-Jan-16,447.7,446.2,451.1,441.8,56.59K,0.34%
10-Jan-16,446.2,448.3,448.9,438.6,44.46K,-0.47%
9-Jan-16,448.3,452.9,454.5,444.9,39.81K,-1.01%
8-Jan-16,452.9,457,462.9,446.5,91.31K,-0.91%
7-Jan-16,457,430.8,457.5,428.5,130.20K,6.09%
6-Jan-16,430.8,431.2,432.1,425,43.43K,-0.09%
5-Jan-16,431.2,433.3,435.3,428.9,45.03K,-0.49%
4-Jan-16,433.3,430.7,435.3,428.6,53.01K,0.61%
3-Jan-16,430.7,433.7,434.1,423.1,54.83K,-0.70%
2-Jan-16,433.7,434,437.4,430.7,33.57K,-0.06%
1-Jan-16,434,430,438,425.9,46.97K,0.94%
