Date,Price,Open,High,Low,Vol,ChangePct
27-Nov-11,2.5,2.5,2.5,2.4,22.73K,0.00%
26-Nov-11,2.5,2.5,2.5,2.4,36.12K,0.00%
25-Nov-11,2.5,2.4,2.5,2.4,44.41K,3.29%
24-Nov-11,2.4,2.3,2.6,2.3,87.27K,4.29%
23-Nov-11,2.3,2.3,2.4,2.3,40.00K,0.00%
22-Nov-11,2.3,2.3,2.3,2.3,34.21K,0.00%
21-Nov-11,2.3,2.2,2.3,2.2,41.73K,4.09%
20-Nov-11,2.2,2.2,2.5,2.2,79.73K,0.00%
19-Nov-11,2.2,2,2.3,2,78.30K,7.32%
18-Nov-11,2,2.3,2.4,2,98.14K,-8.89%
17-Nov-11,2.3,2.6,2.6,2,117.28K,-12.11%
16-Nov-11,2.6,2.3,2.6,2.3,44.21K,9.87%
15-Nov-11,2.3,2.2,2.5,2.1,76.42K,4.95%
14-Nov-11,2.2,3,3,2.1,382.19K,-26.00%
13-Nov-11,3,3,3,3,9.63K,0.00%
12-Nov-11,3,3.1,3.1,3,20.38K,0.00%
11-Nov-11,3.1,2.8,3.1,2.8,44.85K,8.45%
10-Nov-11,2.8,3,3,2.8,33.93K,-3.73%
9-Nov-11,3,3,3.1,2.9,52.20K,-2.96%
8-Nov-11,3,3,3.2,3,60.34K,0.00%
7-Nov-11,3,3,3,3,23.99K,0.00%
6-Nov-11,3,3,3,2.9,17.23K,0.00%
5-Nov-11,3,3.1,3.2,2.8,52.96K,-4.50%
4-Nov-11,3.1,3.2,3.2,3,39.51K,0.00%
3-Nov-11,3.2,3.3,3.3,3.1,24.52K,-3.08%
2-Nov-11,3.3,3.2,3.4,3.1,32.31K,3.17%
1-Nov-11,3.2,3.3,3.3,3.1,37.89K,-3.08%
31-Oct-11,3.3,3.3,3.3,3.1,30.98K,0.00%
30-Oct-11,3.3,3.6,3.7,3.2,50.69K,-8.66%
29-Oct-11,3.6,3.2,3.8,3.1,79.54K,12.23%
28-Oct-11,3.2,3,3.3,2.9,52.37K,4.93%
27-Oct-11,3,2.8,3.1,2.7,58.70K,9.75%
26-Oct-11,2.8,2.8,2.8,2.7,29.40K,0.00%
25-Oct-11,2.8,2.5,3,2.4,101.41K,8.63%
24-Oct-11,2.5,3.2,3.2,2.5,92.23K,-19.56%
23-Oct-11,3.2,3.2,3.2,3,37.04K,0.00%
22-Oct-11,3.2,2.6,3.3,2.5,120.16K,22.96%
21-Oct-11,2.6,2.3,2.7,2.3,72.97K,9.36%
20-Oct-11,2.3,2.3,2.4,2.2,48.86K,3.52%
19-Oct-11,2.3,2.4,2.5,2,101.87K,-6.20%
18-Oct-11,2.4,2.6,2.9,2.3,87.86K,-5.47%
17-Oct-11,2.6,3.6,3.7,2.3,207.43K,-28.09%
16-Oct-11,3.6,3.8,3.9,3.4,36.20K,-7.29%
15-Oct-11,3.8,4,4.1,3.7,42.09K,-3.76%
14-Oct-11,4,4.1,4.1,4,20.06K,-1.48%
13-Oct-11,4.1,4.2,4.2,4,19.71K,-2.41%
12-Oct-11,4.2,3.9,4.4,3.9,69.40K,5.60%
11-Oct-11,3.9,4.1,4.1,3.8,41.10K,-4.15%
10-Oct-11,4.1,4.1,4.2,4,16.86K,0.00%
9-Oct-11,4.1,4,4.4,4,37.92K,2.24%
8-Oct-11,4,4.3,4.3,3.8,39.61K,-6.09%
7-Oct-11,4.3,4.7,4.8,3.8,97.55K,-9.73%
6-Oct-11,4.7,4.9,4.9,4.5,54.77K,-2.87%
5-Oct-11,4.9,5,5,4.8,17.59K,-1.81%
4-Oct-11,5,5,5,4.9,15.79K,-1.20%
3-Oct-11,5,5,5,4.9,17.29K,0.00%
2-Oct-11,5,5,5.1,4.9,10.46K,0.00%
1-Oct-11,5,5.1,5.3,4.9,23.46K,-2.14%
30-Sep-11,5.1,4.8,5.3,4.7,41.46K,7.53%
29-Sep-11,4.8,4.8,4.8,4.7,14.09K,0.00%
28-Sep-11,4.8,4.9,5,4.6,30.63K,-3.05%
27-Sep-11,4.9,4.9,5.1,4.8,24.65K,1.03%
26-Sep-11,4.9,5.3,5.4,4.7,56.07K,-8.63%
25-Sep-11,5.3,5.5,5.5,5.3,9.49K,-2.56%
24-Sep-11,5.5,5.6,5.6,5.3,17.94K,-1.44%
23-Sep-11,5.6,5.4,5.7,5.4,55.67K,2.21%
22-Sep-11,5.4,5.6,5.8,5.3,31.65K,-3.21%
21-Sep-11,5.6,6.1,6.3,5.1,68.16K,-8.18%
20-Sep-11,6.1,5.5,6.8,5.4,116.75K,11.90%
19-Sep-11,5.5,5.2,5.6,4.9,49.84K,5.00%
18-Sep-11,5.2,4.8,5.6,4.7,44.62K,9.01%
17-Sep-11,4.8,4.8,4.9,4.7,20.30K,-1.04%
16-Sep-11,4.8,4.8,5,4.6,31.65K,0.00%
15-Sep-11,4.8,5.6,5.6,4.4,86.22K,-13.88%
14-Sep-11,5.6,5.8,5.8,5.3,43.77K,-3.10%
13-Sep-11,5.8,6.1,6.1,5.7,23.76K,-4.61%
12-Sep-11,6.1,5.9,6.6,5.4,63.86K,3.75%
11-Sep-11,5.9,4.8,7.4,4.6,143.79K,22.85%
10-Sep-11,4.8,5,5.5,4.6,44.49K,-5.17%
9-Sep-11,5,6.5,6.6,4.2,217.43K,-22.97%
8-Sep-11,6.5,7.2,7.2,6.5,31.89K,-9.18%
7-Sep-11,7.2,6.9,7.6,6.5,49.64K,4.81%
6-Sep-11,6.9,7.6,7.7,6.1,82.50K,-9.86%
5-Sep-11,7.6,8.2,8.2,7.3,30.80K,-6.97%
4-Sep-11,8.2,8.5,8.5,7.8,19.67K,-3.54%
3-Sep-11,8.5,8.6,8.7,8.4,6.95K,-1.85%
2-Sep-11,8.6,8.2,8.7,8.2,16.82K,5.24%
1-Sep-11,8.2,8.2,8.4,8.1,11.90K,0.00%
31-Aug-11,8.2,8.8,8.8,8,19.65K,-6.71%
30-Aug-11,8.8,9,9,8.6,11.77K,-2.01%
29-Aug-11,9,9.1,9.3,8.6,21.65K,-1.10%
28-Aug-11,9.1,8.6,9.5,8.4,24.16K,5.59%
27-Aug-11,8.6,8.2,9.1,8.1,22.00K,5.01%
26-Aug-11,8.2,9.7,9.9,7.6,83.00K,-15.32%
25-Aug-11,9.7,10.9,10.9,9.1,55.49K,-10.97%
24-Aug-11,10.9,10.9,11.1,10.8,7.82K,-0.82%
23-Aug-11,10.9,10.9,11.3,10.8,12.78K,0.00%
22-Aug-11,10.9,11.3,11.5,10.5,37.00K,-3.63%
21-Aug-11,11.3,11.4,11.5,11.3,8.72K,-1.22%
20-Aug-11,11.4,11.6,11.7,11.4,9.92K,-1.72%
19-Aug-11,11.6,10.8,11.8,10.8,33.72K,7.57%
18-Aug-11,10.8,10.9,11.1,10.8,8.21K,-1.10%
17-Aug-11,10.9,11,11.1,10.7,22.90K,0.00%
16-Aug-11,11,11.1,11.3,10.8,15.33K,-1.70%
15-Aug-11,11.1,10.8,11.9,10.7,38.16K,3.24%
14-Aug-11,10.8,10.1,11.2,9.6,44.13K,6.61%
13-Aug-11,10.1,9.5,10.3,9.3,29.76K,7.08%
12-Aug-11,9.5,9.5,9.8,8.9,41.59K,0.00%
11-Aug-11,9.5,10,10.5,8.4,58.12K,-5.21%
10-Aug-11,10,10,10.4,9.5,24.25K,0.00%
9-Aug-11,10,7.8,12.1,7.7,114.47K,28.08%
8-Aug-11,7.8,7.9,8.2,7.1,34.04K,-1.27%
7-Aug-11,7.9,6.6,9.5,6,89.83K,20.61%
6-Aug-11,6.6,9.8,9.9,5.7,102.41K,-33.16%
5-Aug-11,9.8,10.8,11,9.5,30.77K,-8.84%
4-Aug-11,10.8,9.3,11.1,9.3,50.09K,16.09%
3-Aug-11,9.3,12.1,12.2,8.7,90.29K,-23.15%
2-Aug-11,12.1,13.1,13.1,11.5,57.24K,-7.94%
1-Aug-11,13.1,13.4,13.6,12.9,21.75K,-1.95%
31-Jul-11,13.4,13.5,14.9,12.8,45.72K,-1.33%
30-Jul-11,13.5,13.5,13.6,13.4,6.10K,0.00%
29-Jul-11,13.5,13.5,13.7,13.3,7.26K,0.00%
28-Jul-11,13.5,13.9,13.9,13.3,32.74K,-3.23%
27-Jul-11,13.9,13.9,14.1,13.9,11.51K,0.43%
26-Jul-11,13.9,14.1,14.1,13.8,16.79K,-1.21%
25-Jul-11,14.1,14,14.7,13.8,31.58K,0.50%
24-Jul-11,14,13.7,14.1,13.6,26.62K,2.19%
23-Jul-11,13.7,13.7,13.8,13.5,22.46K,0.00%
22-Jul-11,13.7,13.6,13.8,13.4,15.17K,0.66%
21-Jul-11,13.6,13.7,13.8,13.4,25.02K,-0.58%
20-Jul-11,13.7,13.9,14,13.4,23.18K,-1.16%
19-Jul-11,13.9,13.5,14.7,13.4,67.58K,2.74%
18-Jul-11,13.5,13.2,13.9,12.5,75.90K,2.43%
17-Jul-11,13.2,13.7,13.8,13,34.38K,-4.08%
16-Jul-11,13.7,13.8,13.8,13.5,17.26K,-0.65%
15-Jul-11,13.8,14,14.1,13.5,24.82K,-1.29%
14-Jul-11,14,13.9,14.1,13.7,17.66K,0.00%
13-Jul-11,13.9,14,14.1,13.9,10.34K,-0.43%
12-Jul-11,14,14.2,14.6,13.9,26.36K,-1.41%
11-Jul-11,14.2,14.9,15.2,13.8,49.16K,-4.63%
10-Jul-11,14.9,14.4,15.7,14.4,45.28K,3.62%
9-Jul-11,14.4,14.3,14.7,14,11.91K,0.49%
8-Jul-11,14.3,14.8,15.6,13.9,34.85K,-3.18%
7-Jul-11,14.8,14.8,15.9,14.5,54.47K,0.00%
6-Jul-11,14.8,12.9,16.5,12.7,111.82K,14.48%
5-Jul-11,12.9,13.9,15,11,84.08K,-6.85%
4-Jul-11,13.9,15.4,15.5,13.1,52.28K,-10.23%
3-Jul-11,15.4,15.4,15.7,15.3,16.79K,0.00%
2-Jul-11,15.4,15.4,15.8,15.3,19.45K,0.00%
1-Jul-11,15.4,16.1,16.7,15.3,33.28K,-4.35%
30-Jun-11,16.1,16.9,17,15.7,34.96K,-4.45%
29-Jun-11,16.9,17,17.2,16.7,21.04K,-0.59%
28-Jun-11,17,16.8,17.5,16.5,24.40K,1.19%
27-Jun-11,16.8,16.5,18,15,31.45K,1.82%
26-Jun-11,16.5,17.5,17.5,14,15.05K,-6.05%
25-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
24-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
23-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
22-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
21-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
20-Jun-11,17.5,17.5,17.5,17.5,-,0.00%
19-Jun-11,17.5,16.9,18.9,16.9,30.18K,3.67%
18-Jun-11,16.9,15.7,17,15.1,35.54K,7.72%
17-Jun-11,15.7,17,18.3,13,108.62K,-7.76%
16-Jun-11,17,19.5,19.9,17,49.20K,-12.78%
15-Jun-11,19.5,19.3,20,19,27.71K,1.09%
14-Jun-11,19.3,19.8,20.5,18,36.16K,-2.82%
13-Jun-11,19.8,18.5,24.5,16,73.42K,6.95%
12-Jun-11,18.5,14.6,25,10.3,151.19K,26.62%
11-Jun-11,14.6,24,24,13,121.87K,-38.83%
10-Jun-11,24,28.9,29.4,20,92.21K,-17.19%
9-Jun-11,28.9,29.6,31.5,26.1,62.93K,-2.30%
8-Jun-11,29.6,23.9,31.9,22.2,104.93K,23.75%
7-Jun-11,23.9,18.5,24.3,18.3,53.72K,28.95%
6-Jun-11,18.5,16.7,19.2,16.5,55.09K,11.08%
5-Jun-11,16.7,18.9,19,16.2,24.28K,-11.59%
4-Jun-11,18.9,14.3,18.9,14,44.48K,32.19%
3-Jun-11,14.3,10.6,14.5,10.6,72.98K,34.81%
2-Jun-11,10.6,9.6,10.9,9.5,41.05K,10.76%
1-Jun-11,9.6,8.7,9.7,8.3,43.48K,9.50%
31-May-11,8.7,8.8,9.5,8.1,45.79K,-0.68%
30-May-11,8.8,8.4,9,8.3,17.68K,4.39%
29-May-11,8.4,8.3,8.5,8.1,7.49K,1.57%
28-May-11,8.3,8.5,8.7,8.1,12.25K,-2.35%
27-May-11,8.5,8.8,8.8,8.5,14.43K,-3.41%
26-May-11,8.8,8.4,9,8,28.65K,4.76%
25-May-11,8.4,7.4,9.3,7.2,64.05K,13.21%
24-May-11,7.4,7.2,7.5,7,29.28K,3.78%
23-May-11,7.2,6.7,7.4,6.7,35.28K,6.88%
22-May-11,6.7,6.1,6.8,6,23.87K,9.31%
21-May-11,6.1,5.6,6.5,5.6,31.11K,9.48%
20-May-11,5.6,6.8,7.1,5.6,44.46K,-17.91%
19-May-11,6.8,6.9,7.3,6.6,24.44K,-1.02%
18-May-11,6.9,7.2,7.5,6.6,25.40K,-4.31%
17-May-11,7.2,8,8.4,7,35.35K,-10.46%
16-May-11,8,7,8.5,6.8,44.14K,14.88%
15-May-11,7,7.2,7.8,6.2,18.30K,-2.92%
14-May-11,7.2,8.2,8.9,5.8,55.39K,-12.20%
13-May-11,8.2,6.3,8.4,6.3,64.00K,30.16%
12-May-11,6.3,5.5,6.5,5.2,31.72K,14.55%
11-May-11,5.5,5.8,6.1,4.6,52.57K,-5.34%
10-May-11,5.8,3.8,6,3.8,56.22K,52.89%
9-May-11,3.8,3.9,3.9,3.7,11.52K,-1.81%
8-May-11,3.9,3.6,3.9,3.6,21.13K,6.32%
7-May-11,3.6,3.5,3.7,3.4,17.83K,5.51%
6-May-11,3.5,3.3,3.6,3.3,23.02K,3.60%
5-May-11,3.3,3.4,3.5,3.3,15.35K,-2.35%
4-May-11,3.4,3.4,3.6,3.3,17.28K,0.00%
3-May-11,3.4,3.2,3.5,3.1,16.92K,6.56%
2-May-11,3.2,3,3.5,3,18.33K,5.61%
1-May-11,3,3.5,3.9,2.5,45.77K,-13.43%
30-Apr-11,3.5,2.9,4.2,2.8,65.43K,21.53%
29-Apr-11,2.9,2.2,3,2.2,57.58K,30.32%
28-Apr-11,2.2,1.9,2.7,1.7,100.24K,16.32%
27-Apr-11,1.9,1.8,2,1.7,33.06K,6.15%
26-Apr-11,1.8,1.6,1.8,1.5,24.05K,14.74%
25-Apr-11,1.6,1.6,1.7,1.5,13.47K,-4.29%
24-Apr-11,1.6,1.7,2,1.6,21.54K,-4.12%
23-Apr-11,1.7,1.4,2,1.3,66.62K,20.57%
22-Apr-11,1.4,1.2,1.4,1.2,39.42K,16.53%
21-Apr-11,1.2,1.1,1.2,1.1,39.30K,6.14%
20-Apr-11,1.1,1.2,1.2,1.1,21.35K,-5.00%
19-Apr-11,1.2,1.2,1.2,1.1,12.56K,0.00%
18-Apr-11,1.2,1.1,1.2,1.1,27.48K,0.00%
17-Apr-11,1.1,1,1.1,1,24.23K,5.71%
16-Apr-11,1,1,1.1,1,28.87K,6.07%
15-Apr-11,1,1,1.1,0.9,50.31K,0.00%
14-Apr-11,1,0.9,1,0.9,31.11K,8.40%
13-Apr-11,0.9,0.9,1,0.9,43.40K,7.27%
12-Apr-11,0.9,0.8,0.9,0.8,48.42K,11.69%
11-Apr-11,0.8,0.7,0.8,0.7,14.65K,0.00%
10-Apr-11,0.7,0.7,0.8,0.7,5.35K,0.00%
9-Apr-11,0.7,0.8,0.8,0.7,12.12K,0.00%
8-Apr-11,0.8,0.8,0.8,0.7,18.21K,0.00%
7-Apr-11,0.8,0.7,0.8,0.7,10.83K,0.00%
6-Apr-11,0.7,0.7,0.8,0.7,8.70K,0.00%
5-Apr-11,0.7,0.7,0.7,0.6,9.73K,0.00%
4-Apr-11,0.7,0.8,0.8,0.6,31.16K,-12.71%
3-Apr-11,0.8,0.8,0.8,0.8,3.93K,0.00%
2-Apr-11,0.8,0.8,0.8,0.8,2.49K,0.00%
1-Apr-11,0.8,0.8,0.8,0.8,3.19K,0.00%
31-Mar-11,0.8,0.8,0.8,0.8,6.88K,0.00%
30-Mar-11,0.8,0.8,0.8,0.8,3.22K,0.00%
29-Mar-11,0.8,0.8,0.8,0.8,4.22K,0.00%
28-Mar-11,0.8,0.8,0.9,0.8,12.57K,0.00%
27-Mar-11,0.8,0.9,0.9,0.8,5.34K,0.00%
26-Mar-11,0.9,0.9,0.9,0.8,11.76K,0.00%
25-Mar-11,0.9,0.9,0.9,0.9,4.82K,0.00%
24-Mar-11,0.9,0.8,0.9,0.8,14.01K,0.00%
23-Mar-11,0.8,0.8,0.9,0.8,13.26K,0.00%
22-Mar-11,0.8,0.8,0.8,0.7,12.15K,6.59%
21-Mar-11,0.8,0.7,0.8,0.7,3.70K,0.00%
20-Mar-11,0.7,0.8,0.8,0.7,5.82K,0.00%
19-Mar-11,0.8,0.8,0.8,0.7,9.88K,-6.31%
18-Mar-11,0.8,0.8,0.9,0.7,14.23K,0.00%
17-Mar-11,0.8,0.9,0.9,0.8,7.16K,0.00%
16-Mar-11,0.9,0.9,0.9,0.8,7.93K,0.00%
15-Mar-11,0.9,0.9,0.9,0.9,2.73K,0.00%
14-Mar-11,0.9,0.9,0.9,0.9,5.27K,0.00%
13-Mar-11,0.9,0.9,0.9,0.9,0.66K,0.00%
12-Mar-11,0.9,0.9,0.9,0.9,4.82K,0.00%
11-Mar-11,0.9,0.9,0.9,0.9,3.73K,-5.67%
10-Mar-11,0.9,0.9,0.9,0.8,8.87K,7.91%
9-Mar-11,0.9,0.9,0.9,0.9,4.55K,0.00%
8-Mar-11,0.9,0.9,0.9,0.9,4.53K,0.00%
7-Mar-11,0.9,0.9,0.9,0.8,15.27K,0.00%
6-Mar-11,0.9,0.9,0.9,0.8,12.63K,0.00%
5-Mar-11,0.9,0.9,0.9,0.8,12.57K,0.00%
4-Mar-11,0.9,0.9,0.9,0.9,2.71K,0.00%
3-Mar-11,0.9,0.9,0.9,0.9,2.75K,0.00%
2-Mar-11,0.9,0.9,0.9,0.9,2.74K,0.00%
1-Mar-11,0.9,0.9,1,0.9,22.57K,7.00%
28-Feb-11,0.9,0.9,0.9,0.8,4.65K,0.00%
27-Feb-11,0.9,1,1,0.9,23.27K,-7.10%
26-Feb-11,1,0.9,1,0.9,4.74K,0.00%
25-Feb-11,0.9,1,1,0.9,4.46K,-8.65%
24-Feb-11,1,0.9,1,0.9,13.42K,10.82%
23-Feb-11,0.9,0.9,0.9,0.9,6.72K,0.00%
22-Feb-11,0.9,0.8,0.9,0.8,12.10K,0.00%
21-Feb-11,0.8,0.9,0.9,0.8,1.70K,0.00%
20-Feb-11,0.9,0.9,0.9,0.8,9.97K,-10.43%
19-Feb-11,0.9,0.9,1,0.8,3.80K,5.57%
18-Feb-11,0.9,1,1,0.8,36.95K,-13.57%
17-Feb-11,1,1,1,1,4.01K,0.00%
16-Feb-11,1,1,1,1,7.19K,0.00%
15-Feb-11,1,1.1,1.1,1,8.62K,0.00%
14-Feb-11,1.1,1,1.1,1,7.10K,0.00%
13-Feb-11,1,1.1,1.1,1,3.24K,0.00%
12-Feb-11,1.1,1.1,1.1,1,4.12K,0.00%
11-Feb-11,1.1,1,1.1,0.9,13.30K,9.15%
10-Feb-11,1,1.1,1.1,0.8,26.56K,-10.06%
9-Feb-11,1.1,0.9,1.1,0.8,49.63K,18.74%
8-Feb-11,0.9,0.9,0.9,0.9,7.02K,0.00%
7-Feb-11,0.9,0.9,0.9,0.8,2.26K,0.00%
6-Feb-11,0.9,0.9,0.9,0.8,8.74K,0.00%
5-Feb-11,0.9,0.8,0.9,0.8,15.79K,13.44%
4-Feb-11,0.8,0.7,0.9,0.7,42.22K,17.54%
3-Feb-11,0.7,0.7,0.8,0.7,8.53K,0.00%
2-Feb-11,0.7,0.7,0.8,0.7,5.63K,0.00%
1-Feb-11,0.7,0.5,0.9,0.5,31.56K,34.62%
31-Jan-11,0.5,0.5,0.9,0.5,63.52K,0.00%
30-Jan-11,0.5,0.4,0.5,0.4,10.38K,0.00%
29-Jan-11,0.4,0.4,0.4,0.4,1.45K,0.00%
28-Jan-11,0.4,0.4,0.4,0.4,5.33K,0.00%
27-Jan-11,0.4,0.4,0.4,0.4,27.71K,0.00%
26-Jan-11,0.4,0.4,0.4,0.4,15.57K,0.00%
25-Jan-11,0.4,0.4,0.4,0.4,2.16K,0.00%
24-Jan-11,0.4,0.4,0.4,0.4,11.06K,0.00%
23-Jan-11,0.4,0.4,0.4,0.4,1.15K,0.00%
22-Jan-11,0.4,0.4,0.4,0.4,10.53K,0.00%
21-Jan-11,0.4,0.4,0.4,0.4,8.48K,0.00%
20-Jan-11,0.4,0.3,0.4,0.3,19.88K,24.60%
19-Jan-11,0.3,0.3,0.3,0.3,7.29K,0.00%
18-Jan-11,0.3,0.3,0.3,0.3,15.67K,0.00%
17-Jan-11,0.3,0.4,0.4,0.3,18.24K,0.00%
16-Jan-11,0.4,0.4,0.4,0.4,2.78K,0.00%
15-Jan-11,0.4,0.4,0.4,0.4,1.52K,0.00%
14-Jan-11,0.4,0.3,0.4,0.3,27.13K,25.94%
13-Jan-11,0.3,0.3,0.4,0.3,20.12K,0.00%
12-Jan-11,0.3,0.3,0.4,0.3,31.36K,0.00%
11-Jan-11,0.3,0.3,0.3,0.3,4.86K,0.00%
10-Jan-11,0.3,0.3,0.3,0.3,10.36K,0.00%
9-Jan-11,0.3,0.3,0.3,0.3,1.69K,0.00%
8-Jan-11,0.3,0.3,0.3,0.3,1.63K,0.00%
7-Jan-11,0.3,0.3,0.3,0.3,42.60K,0.00%
6-Jan-11,0.3,0.3,0.3,0.3,3.46K,0.00%
5-Jan-11,0.3,0.3,0.3,0.3,0.36K,0.00%
4-Jan-11,0.3,0.3,0.3,0.3,1.88K,0.00%
3-Jan-11,0.3,0.3,0.3,0.3,1.43K,0.00%
2-Jan-11,0.3,0.3,0.3,0.3,5.35K,0.00%
1-Jan-11,0.3,0.3,0.3,0.3,2.82K,0.00%
