Date,Price,Open,High,Low,Vol,ChangePct
3-Aug-15,281.6,281.4,285,278.9,45.89K,0.08%
2-Aug-15,281.4,280.5,282.5,275.9,35.67K,0.32%
1-Aug-15,280.5,283.7,284.5,276.3,39.43K,-1.15%
31-Jul-15,283.7,287,288.7,280.8,49.21K,-1.15%
30-Jul-15,287,288.4,289.9,284.9,44.79K,-0.47%
29-Jul-15,288.4,293.7,294.7,286.9,50.67K,-1.81%
28-Jul-15,293.7,293,296.7,291.7,49.07K,0.24%
27-Jul-15,293,291.8,295.8,285.4,69.71K,0.42%
26-Jul-15,291.8,288.7,293.3,286.8,30.99K,1.05%
25-Jul-15,288.7,288.4,291.2,284.7,41.65K,0.13%
24-Jul-15,288.4,275.5,289.8,274.3,74.36K,4.66%
23-Jul-15,275.5,276.5,277.9,274.5,35.66K,-0.34%
22-Jul-15,276.5,275.1,277.4,273.1,41.97K,0.50%
21-Jul-15,275.1,277.7,281,274.2,49.05K,-0.93%
20-Jul-15,277.7,273.2,278.9,271.8,46.60K,1.65%
19-Jul-15,273.2,274,277.1,271.9,30.20K,-0.32%
18-Jul-15,274,279.6,282.5,243.2,55.34K,-1.99%
17-Jul-15,279.6,276.6,280.8,271.2,62.12K,1.10%
16-Jul-15,276.6,283.4,290.8,273.3,121.32K,-2.41%
15-Jul-15,283.4,287,292.9,283.2,59.58K,-1.23%
14-Jul-15,287,290.4,297,285.2,60.62K,-1.17%
13-Jul-15,290.4,310.4,310.9,276.9,146.85K,-6.47%
12-Jul-15,310.4,292,315.9,291.3,120.70K,6.33%
11-Jul-15,292,283.6,298.8,282.3,46.49K,2.94%
10-Jul-15,283.6,269.1,297.9,266.9,117.17K,5.38%
9-Jul-15,269.1,268.6,272.3,265.1,48.39K,0.19%
8-Jul-15,268.6,266.2,273.6,263.2,45.29K,0.91%
7-Jul-15,266.2,269.1,271.3,263.2,41.61K,-1.07%
6-Jul-15,269.1,270.1,277.5,266.5,90.58K,-0.39%
5-Jul-15,270.1,260.5,274.1,257.6,48.45K,3.68%
4-Jul-15,260.5,255.4,261.1,253.4,32.95K,2.02%
3-Jul-15,255.4,254.9,256.7,252.4,36.58K,0.20%
2-Jul-15,254.9,257.6,261.3,253.1,45.01K,-1.06%
1-Jul-15,257.6,264.1,265,254.4,66.94K,-2.46%
30-Jun-15,264.1,257,268.7,255.4,116.53K,2.78%
29-Jun-15,257,248.9,257.5,248,92.64K,3.25%
28-Jun-15,248.9,250.7,251.6,246.6,39.89K,-0.74%
27-Jun-15,250.7,242.9,251.6,241.8,54.70K,3.20%
26-Jun-15,242.9,242.6,243.5,240.1,37.62K,0.16%
25-Jun-15,242.6,240.6,243.6,239.3,40.36K,0.83%
24-Jun-15,240.6,243.8,244.5,239.1,47.11K,-1.31%
23-Jun-15,243.8,247.5,247.7,242.3,38.43K,-1.50%
22-Jun-15,247.5,244.1,248.6,243.2,47.59K,1.38%
21-Jun-15,244.1,245,246,240.9,25.15K,-0.36%
20-Jun-15,245,244.1,246.6,238.7,51.28K,0.35%
19-Jun-15,244.1,248.4,250.8,243.6,84.70K,-1.73%
18-Jun-15,248.4,247.4,251.9,242.5,78.14K,0.43%
17-Jun-15,247.4,249.8,258.5,245.1,121.62K,-0.98%
16-Jun-15,249.8,237,254.1,235.7,122.47K,5.41%
15-Jun-15,237,233.8,238.6,233.3,63.47K,1.39%
14-Jun-15,233.8,232.5,235.5,232.1,32.90K,0.55%
13-Jun-15,232.5,230.5,233.1,229,38.01K,0.88%
12-Jun-15,230.5,229.9,231.6,229.3,40.75K,0.25%
11-Jun-15,229.9,228.8,230.6,228.5,38.00K,0.48%
10-Jun-15,228.8,229.6,230.4,227.8,41.64K,-0.34%
9-Jun-15,229.6,228.6,231.4,227.5,54.84K,0.43%
8-Jun-15,228.6,223.5,229.9,223,74.15K,2.28%
7-Jun-15,223.5,224.7,226.4,222.2,40.48K,-0.57%
6-Jun-15,224.7,225.3,225.8,223.5,22.47K,-0.24%
5-Jun-15,225.3,224.2,226.4,222.1,56.46K,0.48%
4-Jun-15,224.2,225.6,226.7,223.5,44.06K,-0.61%
3-Jun-15,225.6,225.7,227.9,223.7,54.35K,-0.07%
2-Jun-15,225.7,223.1,227.4,222.3,60.81K,1.17%
1-Jun-15,223.1,229.8,231.8,221,87.06K,-2.92%
31-May-15,229.8,233.2,234,229.1,39.00K,-1.45%
30-May-15,233.2,237,237.1,231.6,41.63K,-1.61%
29-May-15,237,237.3,237.9,235.1,38.92K,-0.12%
28-May-15,237.3,237.3,238.4,236.2,35.75K,0.00%
27-May-15,237.3,237.8,238.9,235.9,48.03K,-0.23%
26-May-15,237.8,237.4,239,235.6,37.08K,0.18%
25-May-15,237.4,241,241.8,235.8,26.39K,-1.48%
24-May-15,241,238.9,242.4,237.5,30.26K,0.85%
23-May-15,238.9,240.4,241.7,238.1,36.03K,-0.59%
22-May-15,240.4,235.4,242,234.6,74.11K,2.12%
21-May-15,235.4,234,236.6,233.6,42.94K,0.61%
20-May-15,234,232,235.2,231.5,49.69K,0.84%
19-May-15,232,232.6,234.5,231.3,40.94K,-0.27%
18-May-15,232.6,236.3,237.1,231.5,53.14K,-1.55%
17-May-15,236.3,236.2,237.8,235.4,28.43K,0.03%
16-May-15,236.2,237.2,237.8,234.6,27.05K,-0.41%
15-May-15,237.2,236.9,238.8,235.5,46.03K,0.13%
14-May-15,236.9,236.4,239.2,232.4,71.02K,0.22%
13-May-15,236.4,241.6,243.9,234.1,84.43K,-2.15%
12-May-15,241.6,241.8,243,239.2,40.08K,-0.10%
11-May-15,241.8,240,243.9,238.9,57.17K,0.77%
10-May-15,240,241.4,244.8,238.2,44.00K,-0.60%
9-May-15,241.4,243.7,247.9,238.5,62.79K,-0.96%
8-May-15,243.7,237.7,247,235.8,87.50K,2.53%
7-May-15,237.7,230,240.3,228.3,91.05K,3.35%
6-May-15,230,235.8,237.1,228.2,103.66K,-2.46%
5-May-15,235.8,239,239.6,231.8,77.87K,-1.32%
4-May-15,239,240,243.2,237.4,69.12K,-0.43%
3-May-15,240,235.3,243.6,233.8,55.72K,1.98%
2-May-15,235.3,233.2,236.4,231.7,37.08K,0.91%
1-May-15,233.2,235.8,239.4,232.4,60.14K,-1.09%
30-Apr-15,235.8,225.4,240,224.7,112.24K,4.59%
29-Apr-15,225.4,225.8,227.2,222.3,60.89K,-0.17%
28-Apr-15,225.8,229,229.9,222,65.97K,-1.38%
27-Apr-15,229,218.7,242.6,216.6,123.41K,4.69%
26-Apr-15,218.7,226.1,226.7,214.1,100.77K,-3.29%
25-Apr-15,226.1,231.1,232.3,223.1,43.78K,-2.14%
24-Apr-15,231.1,235.4,236.6,229.1,69.78K,-1.83%
23-Apr-15,235.4,233.8,236.1,232.6,42.45K,0.69%
22-Apr-15,233.8,233.7,238.4,231.8,77.56K,0.02%
21-Apr-15,233.7,224.2,235.3,223.3,68.35K,4.23%
20-Apr-15,224.2,223,226.7,221.6,44.87K,0.55%
19-Apr-15,223,223.4,226.9,222,35.50K,-0.15%
18-Apr-15,223.4,222.6,224.5,220.6,36.54K,0.34%
17-Apr-15,222.6,228,229.3,220.6,66.92K,-2.36%
16-Apr-15,228,223,229.5,222.9,84.89K,2.25%
15-Apr-15,223,218,223.6,217.1,77.23K,2.28%
14-Apr-15,218,223.6,224.7,214.3,115.19K,-2.50%
13-Apr-15,223.6,235.9,236.8,220.4,105.15K,-5.20%
12-Apr-15,235.9,236.5,237.5,232.3,33.03K,-0.27%
11-Apr-15,236.5,234.7,240,233.1,51.99K,0.75%
10-Apr-15,234.7,243.3,244.1,231.3,100.20K,-3.53%
9-Apr-15,243.3,244.6,246.2,237.6,69.19K,-0.51%
8-Apr-15,244.6,253,254.3,242.6,102.65K,-3.32%
7-Apr-15,253,255,255.6,250.1,44.79K,-0.78%
6-Apr-15,255,259.6,261.5,252.3,45.93K,-1.80%
5-Apr-15,259.6,252.9,260.3,250.6,43.83K,2.67%
4-Apr-15,252.9,254.5,255.2,250.3,30.72K,-0.62%
3-Apr-15,254.5,252.6,256.5,251.3,71.74K,0.74%
2-Apr-15,252.6,246.2,254.9,244.3,81.37K,2.58%
1-Apr-15,246.2,244.1,247.7,239.6,67.08K,0.86%
31-Mar-15,244.1,246.8,248.7,241.2,75.33K,-1.07%
30-Mar-15,246.8,242.1,248.8,236.6,85.33K,1.95%
29-Mar-15,242.1,252,252.8,238.9,77.54K,-3.94%
28-Mar-15,252,247.2,254.3,246.3,55.06K,1.95%
27-Mar-15,247.2,248,250.1,244.5,62.56K,-0.33%
26-Mar-15,248,246.4,254.7,243.5,89.47K,0.67%
25-Mar-15,246.4,246.7,249.2,234.8,131.44K,-0.14%
24-Mar-15,246.7,265.5,267,242.7,151.09K,-7.06%
23-Mar-15,265.5,268.6,271,259.4,81.45K,-1.16%
22-Mar-15,268.6,259.7,270.4,259,56.63K,3.41%
21-Mar-15,259.7,261.8,263.3,254,51.65K,-0.79%
20-Mar-15,261.8,260.9,264.7,257.9,52.83K,0.33%
19-Mar-15,260.9,255.9,264.8,247,180.69K,1.96%
18-Mar-15,255.9,285.4,285.6,248.2,206.74K,-10.32%
17-Mar-15,285.4,290.4,292.5,283.3,65.01K,-1.73%
16-Mar-15,290.4,284.9,294,284.8,66.34K,1.94%
15-Mar-15,284.9,281.6,286.4,280.4,39.46K,1.16%
14-Mar-15,281.6,287.2,288.4,279.3,75.72K,-1.95%
13-Mar-15,287.2,293.9,294.9,286.1,97.34K,-2.26%
12-Mar-15,293.9,295.6,297,290.8,107.32K,-0.59%
11-Mar-15,295.6,291.4,297.7,288.9,79.98K,1.45%
10-Mar-15,291.4,290,301,288.1,158.18K,0.47%
9-Mar-15,290,274.5,293.3,273.8,151.77K,5.66%
8-Mar-15,274.5,274.9,278.8,271.3,50.40K,-0.15%
7-Mar-15,274.9,272.6,278.3,269.4,60.72K,0.86%
6-Mar-15,272.6,275.2,278,269,98.80K,-0.97%
5-Mar-15,275.2,271.9,280.8,262.8,123.64K,1.22%
4-Mar-15,271.9,280.6,284.5,265.9,139.00K,-3.11%
3-Mar-15,280.6,273.8,287.1,266.1,164.82K,2.52%
2-Mar-15,273.8,257.9,274.8,256.1,81.09K,6.13%
1-Mar-15,257.9,254.1,260.6,244.8,51.33K,1.53%
28-Feb-15,254.1,253.5,255.4,248.7,39.41K,0.23%
27-Feb-15,253.5,236.5,258.7,235.7,167.81K,7.16%
26-Feb-15,236.5,237.3,238.2,233.5,50.87K,-0.34%
25-Feb-15,237.3,238.9,239.6,234.6,38.10K,-0.65%
24-Feb-15,238.9,238.8,240.3,235.5,45.03K,0.03%
23-Feb-15,238.8,235.7,240.1,231.3,62.67K,1.31%
22-Feb-15,235.7,244.4,246.5,232.7,75.70K,-3.55%
21-Feb-15,244.4,244.5,247.3,242.6,42.95K,-0.04%
20-Feb-15,244.5,241.9,247.8,238.8,83.59K,1.07%
19-Feb-15,241.9,235.2,244.1,234.9,66.05K,2.86%
18-Feb-15,235.2,243.2,245.5,231.7,99.66K,-3.29%
17-Feb-15,243.2,235.8,247.2,232,116.26K,3.13%
16-Feb-15,235.8,233.3,240,228,115.47K,1.10%
15-Feb-15,233.3,258.6,264.6,226.6,179.14K,-9.81%
14-Feb-15,258.6,236.2,261.3,235.4,133.80K,9.51%
13-Feb-15,236.2,221.8,241.6,220.6,112.25K,6.48%
12-Feb-15,221.8,218.8,223,217.3,50.11K,1.35%
11-Feb-15,218.8,219.7,223.5,217.3,71.73K,-0.38%
10-Feb-15,219.7,220.3,222.2,214.4,86.15K,-0.30%
9-Feb-15,220.3,223.7,225,215.7,91.69K,-1.49%
8-Feb-15,223.7,227.7,230.2,219.5,29.05K,-1.76%
7-Feb-15,227.7,223,231,222.4,39.76K,2.12%
6-Feb-15,223,216.5,226.2,215.6,52.52K,2.97%
5-Feb-15,216.5,226.6,229.9,214.4,40.64K,-4.44%
4-Feb-15,226.6,227.4,230.7,220.2,55.24K,-0.36%
3-Feb-15,227.4,238.9,247.5,223.9,63.08K,-4.79%
2-Feb-15,238.9,225.3,242.5,220.5,39.02K,6.02%
1-Feb-15,225.3,218.5,231.4,209.7,41.16K,3.10%
31-Jan-15,218.5,231.8,235.4,216.5,42.15K,-5.75%
30-Jan-15,231.8,234,244.8,227.2,48.23K,-0.92%
29-Jan-15,234,236.2,241.5,220.4,54.49K,-0.92%
28-Jan-15,236.2,263.3,267.7,228.1,63.77K,-10.29%
27-Jan-15,263.3,269.2,276.9,247.3,50.26K,-2.20%
26-Jan-15,269.2,252.1,310.9,251.5,105.71K,6.78%
25-Jan-15,252.1,248.2,256.4,241.4,50.19K,1.58%
24-Jan-15,248.2,232.2,248.9,229.6,33.24K,6.89%
23-Jan-15,232.2,232.7,237,224.8,38.17K,-0.23%
22-Jan-15,232.7,228.2,238.8,225.6,53.71K,1.99%
21-Jan-15,228.2,210.6,229.3,207.1,43.18K,8.37%
20-Jan-15,210.6,215.9,216.6,203.4,37.48K,-2.46%
19-Jan-15,215.9,210.6,219.5,205.5,31.58K,2.49%
18-Jan-15,210.6,199.6,220.7,192.5,40.37K,5.49%
17-Jan-15,199.6,206.9,212.6,191.7,43.13K,-3.51%
16-Jan-15,206.9,209.8,222.6,198.7,62.32K,-1.36%
15-Jan-15,209.8,164.9,231.3,164.6,124.67K,27.20%
14-Jan-15,164.9,221.3,230.9,157.3,170.68K,-25.47%
13-Jan-15,221.3,269.3,269.1,217.1,95.50K,-17.84%
12-Jan-15,269.3,264.8,273.1,263.3,25.39K,1.72%
11-Jan-15,264.8,273.4,278,263.8,15.11K,-3.14%
10-Jan-15,273.4,288,289.3,272,14.73K,-5.08%
9-Jan-15,288,282.7,290.6,277.3,20.93K,1.87%
8-Jan-15,282.7,291.3,292.7,279,20.18K,-2.97%
7-Jan-15,291.3,282.3,296.1,280.7,30.67K,3.21%
6-Jan-15,282.3,274.8,285.1,271.5,21.94K,2.70%
5-Jan-15,274.8,264.7,278.3,262.9,54.99K,3.82%
4-Jan-15,264.7,287.1,289.9,255.9,88.77K,-7.80%
3-Jan-15,287.1,315.2,315.8,284.9,47.37K,-8.91%
2-Jan-15,315.2,314.9,316.4,313.1,14.73K,0.10%
1-Jan-15,314.9,318.2,321.4,313.5,12.82K,-1.05%
